Date,Symbol,Adj Close,Close,High,Low,Open,Volume,ema15,ema50,macd,macd_signal,bb_bbm,bb_bbh,bb_bbl,rsi,stoch_k,stoch_d,atr_14,obv,vwap,roc_10,Target,Clopen,HighLow,log_price,Log5,Log15,Log30,Pct_Change
2010-01-04,ANSS,44.63999938964844,44.63999938964844,44.9900016784668,43.5099983215332,43.560001373291016,736900.0,,,,,,,,,,,0.0,736900.0,,,0,1.024793342109939,1.034015247392026,3.798630304400305,,,,-0.02240143399804548
2010-01-05,ANSS,43.63999938964844,43.63999938964844,44.880001068115234,43.5099983215332,44.709999084472656,652500.0,,,,,,,,,,,0.0,84400.0,,,0,0.9760680000730347,1.0314870788193988,3.775974146978812,,,,-0.006645300632064926
2010-01-06,ANSS,43.349998474121094,43.349998474121094,43.83000183105469,43.33000183105469,43.7400016784668,486600.0,,,,,,,,,,,0.0,-402200.0,,,1,0.9910836033520845,1.0115393486930722,3.769306668027498,,,,0.0025374997514066864
2010-01-07,ANSS,43.459999084472656,43.459999084472656,43.529998779296875,43.029998779296875,43.189998626708984,471300.0,,,,,,,,,,,0.0,69100.0,,,1,1.006251457891844,1.0116198004690757,3.7718409537623065,,,,0.006902881808106855
2010-01-08,ANSS,43.7599983215332,43.7599983215332,43.77000045776367,43.15999984741211,43.380001068115234,381300.0,,,,,,,,,,,0.0,450400.0,,,1,1.0087597336113776,1.0141334710961112,3.7787201197575366,,,,0.0038848718044608424
2010-01-11,ANSS,43.93000030517578,43.93000030517578,44.0,43.279998779296875,43.95000076293945,361200.0,,,,,,,,,,,0.0,811600.0,,,0,0.9995449270212405,1.016635888193406,3.782597464934553,-0.01603283946575207,,,-0.027088518516781804
2010-01-12,ANSS,42.7400016784668,42.7400016784668,43.90999984741211,42.540000915527344,43.75,310200.0,,,,,,,,,,,0.0,501400.0,,,1,0.9769143240792411,1.0322049577433061,3.7551352891625682,-0.020838857816243728,,,0.007019167648083927
2010-01-13,ANSS,43.040000915527344,43.040000915527344,43.619998931884766,42.66999816894531,42.720001220703125,301200.0,,,,,,,,,,,0.0,802600.0,,,1,1.007490629346451,1.0222639044693198,3.7621299371250747,-0.007176730902423323,,,0.01045540783845821
2010-01-14,ANSS,43.4900016784668,43.4900016784668,43.52000045776367,42.88999938964844,42.88999938964844,253200.0,,,,,,,,,,,0.0,1055800.0,,,0,1.0139893284531771,1.0146887637463404,3.772531065203862,0.0006901114415556187,,,-0.003449103704063008
2010-01-15,ANSS,43.34000015258789,43.34000015258789,43.84000015258789,43.099998474121094,43.560001373291016,332300.0,,,,,,,,,,,0.0,723500.0,,,1,0.9949494670852325,1.0171694131012816,3.7690759996289303,-0.009644120128606382,,,0.017305029934459207
2010-01-19,ANSS,44.09000015258789,44.09000015258789,44.13999938964844,43.0099983215332,43.849998474121094,338900.0,,,,,,,,,,,0.0,1062400.0,,-1.232077160798721,0,1.0054732425728232,1.026272985636214,3.786233002830674,0.0036355378961210327,,,-0.029485126617406977
