Date,Symbol,Adj Close,Close,High,Low,Open,Volume,ema15,ema50,macd,macd_signal,bb_bbm,bb_bbh,bb_bbl,rsi,stoch_k,stoch_d,atr_14,obv,vwap,roc_10,Target,Clopen,HighLow,log_price,Log5,Log15,Log30,Pct_Change
2010-01-04,EIX,20.58927345275879,34.77000045776367,35.130001068115234,34.70000076293945,35.06999969482422,1931500.0,,,,,,,,,,,0.0,1931500.0,,,0,0.9914457017487565,1.0123919393579677,3.548754959185248,,,,-0.008915771331886667
2010-01-05,EIX,20.40570831298828,34.459999084472656,34.93000030517578,34.36000061035156,34.68000030517578,2485100.0,,,,,,,,,,,0.0,-553600.0,,,1,0.9936562509006007,1.0165890478666784,3.5397992045319553,,,,0.01247824482298188
2010-01-06,EIX,20.660327911376953,34.88999938964844,34.97999954223633,34.380001068115234,34.4900016784668,2673000.0,,,,,,,,,,,0.0,2119400.0,,,0,1.0115974975852602,1.0174519620558578,3.5522002377050867,,,,-0.006018890459911019
2010-01-07,EIX,20.535987854003903,34.68000030517578,34.84000015258789,34.540000915527344,34.79999923706055,2059800.0,,,,,,,,,,,0.0,59600.0,,,0,0.9965517547552998,1.0086855596151905,3.546163160712104,,,,-0.0051903201727745455
2010-01-08,EIX,20.42938995361328,34.5,34.709999084472656,34.279998779296875,34.59000015258789,1560100.0,,,,,,,,,,,0.0,-1500500.0,,,1,0.9973980875342333,1.012543766642007,3.5409593240373143,,,,0.019420236781023552
2010-01-11,EIX,20.826128005981445,35.16999816894531,35.2599983215332,34.61000061035156,34.61000061035156,2939100.0,,,,,,,,,,,0.0,1438600.0,,,0,1.0161802238866837,1.0187806327569735,3.5601933944229187,0.011438435237670852,,,-0.0011372505803936915
2010-01-12,EIX,20.80245018005371,35.130001068115234,35.279998779296875,34.939998626708984,35.040000915527344,2237200.0,,,,,,,,,,,0.0,-798600.0,,,1,1.0025684974382523,1.009730972122248,3.5590554966823817,0.019256292150426457,,,0.00910901466253178
2010-01-13,EIX,20.991945266723633,35.45000076293945,35.52000045776367,35.04999923706055,35.15999984741211,1535700.0,,,,,,,,,,,0.0,737100.0,,,0,1.0082480351759355,1.0134094502406197,3.5681232744997007,0.01592303679461393,,,-0.0005641877950135612
2010-01-14,EIX,20.98009490966797,35.43000030517578,35.47999954223633,35.15999984741211,35.349998474121094,1443700.0,,,,,,,,,,,0.0,-706600.0,,,0,1.0022631353467597,1.0091012427819386,3.567558927490866,0.02139576677876187,,,-0.005362648181553317
2010-01-15,EIX,20.867591857910156,35.2400016784668,35.810001373291016,34.90999984741211,35.7400016784668,2461600.0,,,,,,,,,,,0.0,-3168200.0,,,1,0.9860100734046342,1.0257806224523838,3.562181848697569,0.02122252466025465,,,0.015323413028099834
2010-01-19,EIX,21.18735122680664,35.779998779296875,35.81999969482422,35.18000030517578,35.209999084472656,1642900.0,,,,,,,,,,,0.0,-1525300.0,,2.90479812549926,0,1.01618857454261,1.0181921371261125,3.57738904396366,0.017195649540741265,,,-0.012297334872006134
2010-01-20,EIX,20.92679977416992,35.34000015258789,35.560001373291016,34.849998474121094,35.349998474121094,2026100.0,,,,,,,,,,,0.0,-3551400.0,,2.5536885998112355,0,0.9997171620377714,1.0203731113416592,3.5650154712092608,0.005959974526879019,,,-0.01273346805309791
2010-01-21,EIX,20.660327911376953,34.88999938964844,35.66999816894531,34.630001068115234,35.470001220703125,2246300.0,,,,,,,,,,,0.0,-5797700.0,,0.0,0,0.9836481023091662,1.0300316797214202,3.5522002377050867,-0.01592303679461393,,,-0.02923475137882339
2010-01-22,EIX,20.056337356567383,33.869998931884766,34.79999923706055,33.86000061035156,34.720001220703125,2568900.0,,,,,,,,34.09466249262621,0.5101186838509776,,0.6292852674211774,-8366600.0,34.94101447066518,-2.335644077748545,1,0.9755183681182732,1.02776132929016,3.522529635293948,-0.04502929219691776,,,0.006790656908459765
2010-01-25,EIX,20.192529678344727,34.099998474121094,34.36000061035156,33.779998779296875,34.209999084472656,1531600.0,34.83679094245805,,,,,,,38.434131366911444,15.686252510406264,,0.6257650219664281,-6835000.0,34.90105916317644,-1.1594247126924817,1,0.9967845479890267,1.0171699778571384,3.529297339542288,-0.03288450915528074,,,0.002932618571647513
2010-01-26,EIX,20.251752853393555,34.20000076293945,34.31999969482422,33.7599983215332,34.04999923706055,2691800.0,34.75719217001823,,,,,,,40.27548117360396,21.359327576724436,12.518566256993893,0.621067618489613,-4143200.0,34.85430832333267,-2.758025181992632,0,1.0044053312552101,1.0165877192278718,3.53222566637673,-0.04516337758692979,-0.01652929280851767,,-0.00438600943077914
2010-01-27,EIX,20.162919998168945,34.04999923706055,34.150001525878906,33.560001373291016,34.08000183105469,1976900.0,34.66879305339852,,,,,,,38.41931714933385,21.681337508123118,19.575639198417942,0.6224198878581005,-6120100.0,34.800085488284125,-3.0743005927059905,0,0.9991196422423075,1.0175804567474616,3.527830010189076,-0.03718546102018472,-0.011969194342879241,,-0.01703371598687565
2010-01-28,EIX,19.819475173950195,33.470001220703125,34.189998626708984,33.439998626708984,34.099998474121094,2243500.0,34.51894407431159,,,,,,,32.23348189868359,1.2606126272834077,14.767092570710323,0.6315327530110934,-8363600.0,34.72331541165908,-5.585330041251457,0,0.9815250064044407,1.022428230586139,3.510649551694795,-0.04155068601029166,-0.04155068601029166,,-0.004481670762118815
2010-01-29,EIX,19.73064613342285,33.31999969482422,33.869998931884766,33.279998779296875,33.56999969482422,2101200.0,34.36907602687567,,,,,,,30.850048028894108,1.5748386263490357,8.172262920585187,0.6285661386951503,-10464800.0,34.64783100905379,-5.955406695391204,1,0.9925528745227084,1.0177283706198608,3.506157808139705,-0.016371827154243235,-0.04000535257239912,,0.01020408630558015
2010-02-01,EIX,19.931978225708008,33.65999984741211,33.709999084472656,33.099998474121094,33.470001220703125,1843500.0,34.28044150444272,,,,34.61999988555908,36.0082507137389,33.23174905737926,37.40758857880613,20.588276542988254,7.807909265540232,0.6272400295277513,-8621300.0,34.53544547654261,-4.483546412598892,1,1.0056766841882114,1.018429022310333,3.516310184229449,-0.012987155312839338,-0.024649139807865428,,0.010101014680011382
2010-02-02,EIX,20.133316040039062,34.0,34.0,33.36000061035156,33.72999954223633,1707600.0,34.24538631638738,,,,34.581499862670896,35.99348119830488,33.169518527036914,43.207541334917025,33.088276542988254,18.417130570775182,0.6281514123935146,-6913700.0,34.4434111577573,-4.974843040874621,0,1.0080047572317805,1.0191846336312669,3.5263605246161616,-0.005865141760568626,-0.03383286980675715,,-0.011764750761144301
2010-02-03,EIX,19.896455764770508,33.599998474121094,33.939998626708984,33.52000045776367,33.790000915527344,1710200.0,34.164712836104094,,,,34.53849983215332,36.013630941243335,33.063368723063306,38.66790900781069,18.38234469140235,24.01963259245962,0.6175691359537155,-8623900.0,34.348677986867,-4.923604049105753,0,0.9943769625256524,1.0125297781387124,3.5145260215560947,-0.013303988632981323,-0.04452947512628702,,-0.03273805131176773
2010-02-04,EIX,19.245080947875977,32.5,33.439998626708984,32.47999954223633,33.400001525878906,2790700.0,33.95662373159108,,,,34.4189998626709,36.12934390511789,32.70865582022391,29.491494461692255,0.5988160733518282,17.35647910258081,0.6534569785202191,-11414600.0,34.153756523608365,-6.850098685749847,0,0.9730538477616065,1.0295566224754495,3.481240089335692,-0.029409462359103244,-0.08688318516400884,,-0.001230797400841346
2010-02-05,EIX,19.221399307250977,32.459999084472656,32.630001068115234,31.8799991607666,32.45000076293945,2013700.0,33.769545650701275,,,,34.307999801635745,36.21323082514271,32.40276877812878,29.21993551099648,14.720808250976063,11.23398967191008,0.6603530448651058,-13428300.0,33.92839912559334,-4.162975765803035,0,1.0003081146779085,1.0235257819037722,3.480008533881659,-0.026149274258045807,-0.0875503936092068,,-0.010166297771563323
2010-02-08,EIX,19.025981903076172,32.130001068115234,32.61000061035156,32.09000015258789,32.58000183105469,1262300.0,33.56460257787802,,,,34.189499855041504,36.314376130256385,32.06462357982662,27.01028970250114,6.596358120652162,7.305327481660018,0.6503278600721462,-14690600.0,33.760528035096456,-5.777118751195589,1,0.9861878226627194,1.0162044392424765,3.4697902063713157,-0.04651997785813311,-0.09239164232625319,,0.013071838001340902
2010-02-09,EIX,19.27469253540039,32.54999923706055,32.95000076293945,32.29999923706055,32.369998931884766,1441900.0,33.437777160275836,,-0.6075261986703424,,34.05849990844727,36.247511627808,31.869488189086535,33.86509175471012,17.678106903144407,12.998424424924211,0.6624472768401513,-13248700.0,33.59376059066537,-4.824565757515762,0,1.0055607139671074,1.0201238867254556,3.482777345215578,-0.04358317940058365,-0.09461169874808206,,-0.005529963422267543
2010-02-10,EIX,19.16809844970703,32.369998931884766,32.56999969482422,32.08000183105469,32.5099983215332,1158600.0,33.30430488172695,,-0.6332173146700342,,33.92049980163574,36.169094996888816,31.671904606382668,32.45817654692193,16.780813640939016,13.685092888245196,0.6501294616208213,-14407300.0,33.41797341692572,-4.933921711655262,1,0.995693651280329,1.0152742467519187,3.47723203494108,-0.037293986615014596,-0.08778343626818064,,0.006487578192752641
2010-02-11,EIX,19.29245376586914,32.58000183105469,32.65999984741211,32.0099983215332,32.380001068115234,1898100.0,33.21376700039292,,-0.6293771621471791,,33.7769998550415,35.98274774116213,31.57125196892088,35.808816646368555,28.225897626198343,20.894939390093924,0.6501203233535416,-12509200.0,33.27199871737628,-2.6590957788729375,1,1.0061766756127872,1.0203062030603622,3.483698659375699,0.0024585700400070465,-0.06850157832938786,,0.0003068852354597752
2010-02-12,EIX,19.29837226867676,32.59000015258789,32.61000061035156,32.20000076293945,32.529998779296875,1893500.0,33.13579614441729,,-0.6183985194255115,,33.63499984741211,35.76102413926646,31.508975555557765,35.97167634394573,29.098394935208788,24.701702067448718,0.6329688607862964,-10615700.0,33.16866660789625,-2.1908749967657504,1,1.0018444935611004,1.0127329142142132,3.4840054975315167,0.003996963649857577,-0.038524137762431465,,0.023319985209415642
2010-02-16,EIX,19.748414993286133,33.349998474121094,33.36000061035156,32.709999084472656,32.7599983215332,1511800.0,33.16257143563027,,-0.5421230954110072,,33.540499687194824,35.536820590618966,31.544178783770683,46.98266579439907,63.63634862377746,40.32021372839486,0.642756831998966,-9103900.0,33.06956644953116,-0.9209785344513289,0,1.0180097735902534,1.019871646104309,3.5070577266081413,0.03726752023682556,-0.02223961293414689,,-0.00119931342309101
2010-02-17,EIX,19.72472381591797,33.310001373291016,33.83000183105469,33.18000030517578,33.81999969482422,1622500.0,33.18100017783786,,-0.47937575876602523,,33.41699981689453,35.129262336319854,31.70473729746921,46.52916294746439,61.90487199706054,51.54653851868226,0.6432743101332475,-10726400.0,33.02670011065696,-2.02940772561466,1,0.9849202150758372,1.019590160334553,3.5058576934331773,0.02308034821759941,-0.026367972943552864,-0.042897265752070535,0.009006281137565353
2010-02-18,EIX,19.90237617492676,33.61000061035156,33.900001525878906,33.220001220703125,33.220001220703125,1542600.0,33.23462523190207,,-0.4008202053468466,,33.33049983978272,34.80351638901325,31.85748329055219,50.39665679866513,81.60380965747811,69.04834342610536,0.6458975954934285,-9183800.0,32.9996708993189,0.029768263942548837,1,1.011739896909016,1.0204696050628679,3.5148236598968343,0.03759162495575419,-0.01300635029224173,-0.024975544635120972,0.01874445274247332
2010-02-19,EIX,20.275434494018555,34.2400016784668,34.400001525878906,33.38999938964844,33.45000076293945,2108100.0,33.36029728772266,,-0.284449584495313,,33.297999954223634,34.65615448658336,31.939845421863907,57.36990010135836,93.65080566482013,79.05316243978626,0.6719050626889314,-7075700.0,33.044543146746086,5.353851318359375,0,1.0236173661437586,1.0302486419494692,3.5333946002941827,0.04969594091848384,0.02274504859938764,-0.01880563741090402,-0.012558419512175557
2010-02-22,EIX,20.02080726623535,33.810001373291016,34.5,33.790000915527344,34.290000915527344,1766200.0,33.4165102984187,,-0.22433644909010297,-0.4371929077886405,33.295000076293945,34.648344179334714,31.941655973253177,51.99693773303165,73.66418298893083,82.97293277040968,0.6746260642449117,-8841900.0,33.082418209588006,4.158972048351465,0,0.9860017635047956,1.0210121061034476,3.5207566573376883,0.03675115980617161,0.014598849197983377,-0.025406503374415745,-0.015084357158096912
2010-02-23,EIX,19.71880340576172,33.29999923706055,33.849998474121094,33.25,33.68000030517578,1862800.0,33.40194641574893,,-0.21536665359625573,-0.3928276569501636,33.25500011444092,34.557129442757834,31.952870786124,46.441436314095114,54.19845883367852,73.83781582914317,0.6692955220932104,-10704700.0,33.062615971940964,3.6414507626841646,0,0.9887173080560561,1.01804506689086,3.505557374075303,-0.0015003525328380896,-0.010752810154145642,-0.03540194996201107,-0.0036035716106328102
2010-02-24,EIX,19.64774703979492,33.18000030517578,33.4900016784668,32.900001525878906,33.33000183105469,2401700.0,33.37420315192729,,-0.21545727957227,-0.3573535814745849,33.204000091552736,34.43186674859255,31.976133434512924,45.217271433833275,49.61834839677207,59.16033007312714,0.6636315671285448,-13106400.0,33.03249434434951,1.93548719779364,0,0.9954995044212945,1.0179331345052918,3.501947293959881,-0.003910399473296522,-0.02441323065628076,-0.05824610046303791,-0.01326095909168357
2010-02-25,EIX,19.38719367980957,32.7400016784668,32.81999969482422,32.349998474121094,32.70000076293945,2907500.0,33.29492796774473,,-0.2481725347658994,-0.3355173721328478,33.13850021362305,34.31765736433035,31.959343062915742,40.95447796636797,32.82451306205797,45.54710676416952,0.6755151574089835,-16013900.0,33.011989284847694,1.1430421958326817,0,1.0012232695594514,1.0145286319280389,3.488597623209536,-0.026226036687298393,-0.0259283983465588,-0.07045787347284582,-0.003359822990598997
2010-02-26,EIX,19.32206344604492,32.630001068115234,33.0,32.540000915527344,32.790000915527344,2342800.0,33.21181210529104,,-0.27975094538991385,-0.32436408678426104,33.09650020599365,34.285235364116815,31.907765047870484,39.94071998555117,24.89969191361325,35.78085112414776,0.6601211521992459,-18356700.0,33.039612701915416,0.1534660351457945,1,0.9951204683456918,1.0141364189161148,3.4852321433393763,-0.048162456954806476,0.003992054003684409,-0.08289113116032443,0.021146141713835987
2010-03-01,EIX,19.73064613342285,33.31999969482422,33.38999938964844,32.880001068115234,32.880001068115234,2437000.0,33.22533555398269,,-0.24626119494032395,-0.30874350841547366,33.09650020599365,34.285235364116815,31.907765047870484,48.54472424218466,52.61046145549753,36.778222143722914,0.6672552357231,-15919700.0,33.08965180368112,2.2399494900841868,0,1.0133819529323453,1.0155108973529738,3.506157808139705,-0.014598849197983377,0.026149274258045807,-0.06140111935116099,-0.002701085036380443
2010-03-02,EIX,19.67735290527344,33.22999954223633,33.70000076293945,33.08000183105469,33.470001220703125,2757300.0,33.22591855251439,,-0.22439589043622732,-0.2918739848196244,33.07500019073486,34.23745462808426,31.91254575338547,47.58711230896213,48.995999932591744,42.16871776723418,0.6638797854489332,-18677000.0,33.13882233761499,-0.3598169036735708,1,0.9928293495753343,1.0187424092371944,3.5034530685908885,-0.002104305484414759,0.03366286221957271,-0.05872878010668048,0.0021065210890312243
2010-03-03,EIX,19.71880340576172,33.29999923706055,33.72999954223633,33.18000030517578,33.349998474121094,2330000.0,33.235178638082665,,-0.19912371449477462,-0.27332393075465444,33.04000015258789,34.12876105056941,31.951239254606378,48.43904647472266,51.80723076145289,51.13789738318072,0.6557454605640485,-16347000.0,33.191297681024935,-0.030027426652971475,0,0.9985007724333377,1.016576227607049,3.505557374075303,0.0036100801154224094,0.0227800288597253,-0.07183166988835676,-0.005105050235440142
2010-03-04,EIX,19.618141174316406,33.130001068115234,33.369998931884766,33.04999923706055,33.29999923706055,2395800.0,33.222031441836734,,-0.19061546802352325,-0.2567822382084282,33.016500282287595,34.07578859350987,31.957211971065316,46.46382548738421,40.43480928995192,47.07934666133218,0.6317636201540606,-18742800.0,33.2398674588958,-1.4281449970830788,1,0.9948949497645598,1.0096822905358918,3.500439248551926,0.011841625342389861,0.023207213610845656,-0.06457622265733498,0.01961961032978074
2010-03-05,EIX,20.00304412841797,33.779998779296875,33.810001373291016,33.209999084472656,33.279998779296875,2180700.0,33.29177735901925,,-0.12992553763955073,-0.23141089809465273,33.08050022125244,34.161675156315496,31.999325286189393,54.16063845386133,66.51159489718067,52.917878316195164,0.6352090976556121,-16562100.0,33.31443271655678,-1.3434663452695248,0,1.0150240390126168,1.0180669167527587,3.5198688752427936,0.03463673190341732,0.03617021586709468,-0.03233136246229318,-0.006512652870215367
