Date,Symbol,Adj Close,Close,High,Low,Open,Volume,ema15,ema50,macd,macd_signal,bb_bbm,bb_bbh,bb_bbl,rsi,stoch_k,stoch_d,atr_14,obv,vwap,roc_10,Target,Clopen,HighLow,log_price,Log5,Log15,Log30
2010-01-04,EXPE,34.01191711425781,51.63999938964844,51.81999969482422,50.84000015258789,51.41999816894531,2186500.0,,,,,,,,,,,0.0,2186500.0,,,1,1.0042785147517954,1.0192761514416802,3.9442965541590853,,,
2010-01-05,EXPE,34.15681838989258,51.86000061035156,52.060001373291016,50.65999984741211,51.5,2431850.0,,,,,,,,,,,0.0,4618350.0,,,0,1.0069903031136225,1.027635245363121,3.9485477918797347,,,
2010-01-06,EXPE,32.404842376708984,49.20000076293945,51.7599983215332,48.97999954223633,51.459999084472656,3880000.0,,,,,,,,,,,0.0,738350.0,,,0,0.9560824259280811,1.0567578359591374,3.8958936390051617,,,
2010-01-07,EXPE,32.23360061645508,48.939998626708984,49.79999923706055,48.2400016784668,49.560001373291016,1777300.0,,,,,,,,,,,0.0,-1038950.0,,,0,0.9874898561460459,1.032338256722949,3.890595029953818,,,
2010-01-08,EXPE,31.930620193481445,48.47999954223633,49.20000076293945,47.79999923706055,49.20000076293945,2264300.0,,,,,,,,,,,0.0,-3303250.0,,,0,0.985365829074428,1.029288735318503,3.881151332318739,,,
2010-01-11,EXPE,31.65400505065918,48.060001373291016,48.900001525878906,47.52000045776367,48.7400016784668,2786650.0,,,,,,,,,,,0.0,-6089900.0,,,0,0.9860484144079091,1.0290404262378279,3.872450258882834,-0.0718462952762513,,
2010-01-12,EXPE,30.666044235229492,46.560001373291016,47.84000015258789,46.29999923706055,47.68000030517578,2158550.0,,,,,,,,,,,0.0,-8248450.0,,,1,0.9765100896661868,1.0332613594147677,3.840741832918264,-0.1078059589614706,,
2010-01-13,EXPE,31.048057556152344,47.13999938964844,47.380001068115234,45.7400016784668,46.720001220703125,2268050.0,,,,,,,,,,,0.0,-5980400.0,,,0,1.0089896866004189,1.0358548169975366,3.8531218845603488,-0.04277175444481296,,
2010-01-14,EXPE,30.376251220703125,46.119998931884766,48.040000915527344,46.040000915527344,46.79999923706055,2316950.0,,,,,,,,,,,0.0,-8297350.0,,,0,0.9854700787123668,1.0434404856696144,3.831246672241378,-0.05934835771244007,,
2010-01-15,EXPE,29.94155502319336,45.459999084472656,46.63999938964844,45.13999938964844,46.18000030517578,1785600.0,,,,,,,,,,,0.0,-10082950.0,,,1,0.9844088086629478,1.0332299517120505,3.816832798285212,-0.06431853403352727,,
2010-01-19,EXPE,29.967893600463867,45.5,45.720001220703125,44.939998626708984,45.41999816894531,2119750.0,,,,,,,,,,,0.0,-7963200.0,,-11.890006704529975,0,1.0017613790021989,1.0173565335520631,3.817712325956905,-0.05473793292592921,,
2010-01-20,EXPE,29.26974296569824,44.439998626708984,45.459999084472656,44.02000045776367,44.97999954223633,1899250.0,,,,,,,,,,,0.0,-9862450.0,,-14.307755295632415,1,0.9879946438189648,1.032712371915821,3.7941399338692907,-0.04660189904897338,,
2010-01-21,EXPE,29.282915115356445,44.459999084472656,45.540000915527344,43.099998474121094,44.560001373291016,1955800.0,,,,,,,,,,,0.0,-7906650.0,,-9.634149603585506,0,0.9977557835337433,1.056612587651745,3.7945898879438924,-0.05853199661645636,,
2010-01-22,EXPE,28.676973342895508,43.540000915527344,44.599998474121094,43.20000076293945,44.34000015258789,2795650.0,,,,,,,,8.265998925584128,4.910739944593243,,1.614286150251116,-10702300.0,47.51293764977395,-11.03391471742828,0,0.9819576176295106,1.0324073538531664,3.773680076833671,-0.0575665954077067,,
2010-01-25,EXPE,28.624282836914062,43.459999084472656,44.099998474121094,43.41999816894531,43.63999938964844,1979750.0,46.47388118485295,,,,,,,8.152778469460443,4.017862654764475,,1.5475514470314493,-12682050.0,47.01324377040046,-10.354786520553057,1,0.9958753366706399,1.0156609934097631,3.7718409537623065,-0.04499184452290539,,
2010-01-26,EXPE,29.20388412475586,44.34000015258789,44.880001068115234,43.15999984741211,43.220001220703125,2118800.0,46.20714605581982,,,,,,,20.974967987520202,14.31872633158706,7.74910964364826,1.5598692880079974,-10563250.0,46.48088736271896,-7.740326913037684,0,1.025913903291337,1.0398517429746066,3.79188720762948,-0.025825118327424956,-0.15240934652960547,
2010-01-27,EXPE,29.138017654418945,44.2400016784668,44.65999984741211,43.47999954223633,44.02000045776367,1608150.0,45.961253008650694,,,,,,,20.622649457225876,17.014971261668276,11.783853416006602,1.5327357892342677,-12171400.0,45.89892803380933,-4.982817067000944,0,1.0049977559839922,1.027138921747907,3.7896293951541056,-0.004510538715185142,-0.15891839672562913,
2010-01-28,EXPE,28.558422088623047,43.36000061035156,45.060001373291016,42.79999923706055,44.459999084472656,1969350.0,45.6360964588633,,,,,,,17.790608717702,8.750019371504933,13.361238988253424,1.584683385448282,-14140750.0,45.5741703060046,-8.01866531234392,0,0.9752586932799722,1.0528037891709476,3.769537371207764,-0.025052516736128183,-0.1263562677973975,
2010-01-29,EXPE,28.20275115966797,42.81999969482422,44.41999816894531,42.599998474121094,43.63999938964844,2480450.0,45.28408436335842,,,,,,,16.31042290025995,3.49208117671849,9.7523572699639,1.601491693260849,-16621200.0,45.1674467686048,-7.155245692729436,1,0.9812099059052983,1.0427229990613696,3.757005276034592,-0.016674800799079126,-0.1335897539192259,
2010-02-01,EXPE,29.11167335510254,44.20000076293945,44.400001525878906,42.7599983215332,43.02000045776367,2002000.0,45.148573913306045,,,,46.19099998474121,51.489112446122704,40.89288752335972,31.903149571085677,29.41179358009178,13.884631376105068,1.6042425154811955,-14619200.0,44.7905207979129,-2.7716637635471684,0,1.0274291095448567,1.038353677940156,3.788724806344726,0.016883852582419312,-0.09242652597401335,
2010-02-02,EXPE,29.072153091430664,44.13999938964844,44.52000045776367,43.31999969482422,44.279998779296875,1748200.0,45.02250209784884,,,,45.81599998474121,50.54997267569795,41.08202729378447,31.62723264860574,28.308827654298824,20.404234137036365,1.5753681045853567,-16367400.0,44.585786859038286,-2.9890123304429945,1,0.9968383154131004,1.0277008488317885,3.7873663870009606,-0.004520820628519218,-0.08508387188187339,
2010-02-03,EXPE,29.124841690063477,44.220001220703125,44.31999969482422,43.29999923706055,43.86000061035156,1382500.0,44.92218948820563,,,,45.43400001525879,49.31088732732662,41.55711270319096,32.46590300855938,29.779448888689426,29.166690041026673,1.5356989869552362,-14984900.0,44.37984808324354,-0.49504368317787983,0,1.0082079481382087,1.023556592973116,3.7891772030345265,-0.00045219211957903127,-0.051564629883737556,
2010-02-04,EXPE,28.189584732055664,42.79999923706055,44.220001220703125,42.720001220703125,44.18000030517578,1807950.0,44.6569157068125,,,,45.113999938964845,48.74328288863459,41.4847169892951,26.299529550212128,4.950512812281056,21.01292978508977,1.5331490593155765,-16792850.0,44.10857233323998,-3.73369294105958,0,0.9687641227120235,1.0351123585472433,3.7565380847620626,-0.012999286445701586,-0.09658379979828613,
2010-02-05,EXPE,28.005163192749023,42.52000045776367,43.040000915527344,41.560001373291016,42.779998779296875,2468550.0,44.3898013006814,,,,44.793000030517575,48.13629846676901,41.44970159426614,25.279929009513467,23.076901915509954,19.26895453882681,1.5293526652384875,-19261400.0,43.85417990718785,-2.3426744058701128,1,0.9939224327033168,1.035611152390083,3.749974564239591,-0.007030711795001032,-0.08127210800178686,
2010-02-08,EXPE,28.21592712402344,42.84000015258789,43.79999923706055,42.380001068115234,42.41999816894531,1393500.0,44.19607615716971,,,,44.511000061035155,47.494889658095474,41.527110463974836,28.68286720506893,32.16077704817158,20.06273059198753,1.521541629788975,-17867900.0,43.693748388470866,-1.4265967440074756,1,1.0099010372883526,1.0335063268795823,3.757472249141357,-0.03125255720336906,-0.059360549143855135,
2010-02-09,EXPE,28.821866989135746,43.7599983215332,44.099998474121094,42.97999954223633,43.52000045776367,2003700.0,44.14156642771515,,-1.57028853502797,,44.295999908447264,46.8084520024506,41.78354781444393,37.49629106130584,55.27631158987591,36.837996851185814,1.5028599649135628,-15864200.0,43.623088340304896,-1.3080780989145664,1,1.0055146567381692,1.0260586073479165,3.7787201197575366,-0.008646267243423988,-0.03899220619936816,
2010-02-10,EXPE,29.29608917236328,44.47999954223633,45.0,43.400001525878906,43.65999984741211,3673950.0,44.1838705670303,,-1.4009232406714958,,44.19199981689453,46.483458325131984,41.900541308657075,43.39228907693067,83.42851911272321,56.95520258359024,1.5097984298569578,-12190250.0,43.65734157751808,0.5424906298915148,0,1.0187814864335787,1.0368663229923398,3.795039639650877,0.005862436616350664,0.0008997057815864906,
2010-02-11,EXPE,28.018327713012695,42.540000915527344,43.099998474121094,40.34000015258789,42.13999938964844,10262750.0,43.97838686059243,,-1.4070224219738705,,43.96199989318848,45.92334178413633,42.00065800224062,34.06740458083884,46.61017360100863,61.771668101202586,1.6976699269849205,-22453000.0,43.18524398472618,-1.8911431809999928,1,1.0094922053078426,1.0684184013657259,3.750444831293655,-0.0060932534684075,-0.04414505665023727,
2010-02-12,EXPE,28.123722076416016,42.70000076293945,42.97999954223633,41.060001373291016,42.619998931884766,3157000.0,43.81858859838581,,-1.3830030186767743,,43.79099998474121,45.55651252482074,42.025487444661685,35.30227877096236,50.0,60.01289757124395,1.713550515696377,-19296000.0,43.08274122442491,-0.2802403847267431,1,1.001877096036125,1.0467607916397743,3.754198938102013,0.004224373862422137,-0.01948113873165802,
2010-02-16,EXPE,29.217056274414062,44.36000061035156,44.52000045776367,42.70000076293945,42.959999084472656,2750050.0,43.88626509988153,,-1.216002039449009,,43.736000061035156,45.35234634390758,42.119653778162736,46.49829090122079,85.16947919697411,60.59321759932758,1.7211540284912228,-16545950.0,43.08081997778329,0.361990598756426,0,1.0325884905892588,1.0426229429111358,3.7923381762412185,0.03486592709986169,0.020497222478911947,
2010-02-17,EXPE,28.821866989135746,43.7599983215332,44.779998779296875,43.599998474121094,44.540000915527344,3859300.0,43.870481752587985,,-1.119166673755224,,43.648999977111814,45.049026860465354,42.24897309375827,43.563819582403696,72.45756958587916,69.20901626095109,1.6825001911115485,-20405250.0,43.13076248182295,-0.8608995771856556,1,0.9824875936694869,1.0270642281301037,3.7787201197575366,0.0,-0.013167087871943206,-0.16557643440154868
2010-02-18,EXPE,30.099626541137695,45.70000076293945,45.86000061035156,43.58000183105469,43.7400016784668,3083650.0,44.09917162888192,,-0.8757864440680763,,43.71200008392334,45.34306853504358,42.08093163280311,53.73131697640102,97.10145228000705,84.90950035428678,1.7251786616962146,-17321600.0,43.242666006140105,3.3469007267765862,0,1.0448102196904479,1.052317546661326,3.8220983145946765,0.02705867494379932,0.032468919440570954,-0.12644947728505818
2010-02-19,EXPE,29.75713348388672,45.18000030517578,45.97999954223633,45.119998931884766,45.619998931884766,2253050.0,44.234275213418655,,-0.7166049736325988,,43.748000144958496,45.4726174078944,42.023382882022595,51.07516821246933,85.81561482916376,85.12487889834999,1.6633802294573108,-19574650.0,43.35804244326167,5.560750258271944,0,0.990355137286041,1.0190602976664485,3.8106545177945224,0.06020968650086722,0.041117146586758135,-0.08523912121063937
2010-02-22,EXPE,29.480504989624023,44.7599983215332,45.439998626708984,44.5,45.279998779296875,2197600.0,44.299990601932976,,-0.6172281396659471,-1.0510353048737942,43.80900001525879,45.58539977119753,42.03260025932005,48.96953283129635,78.36877034167246,87.09527915028109,1.6117101149752873,-21772250.0,43.41823255401132,5.268104044341639,1,0.988515890640849,1.0211235646451458,3.8013148459444657,0.047115907842452565,0.04430956990987367,-0.08928018400935223
2010-02-23,EXPE,29.5331974029541,44.84000015258789,45.34000015258789,43.81999969482422,44.58000183105469,2376500.0,44.36749179576484,,-0.5259529454522038,-0.9460188329894761,43.87800006866455,45.70139908975561,42.054601047573485,49.39746888102693,79.78724267699792,81.32387594927805,1.6051594251744576,-19395750.0,43.46420186393874,4.668534063670361,1,1.005832173863934,1.034687368059092,3.8031006016069004,0.010762425365681949,0.014375795262174584,-0.07805073071183877
2010-02-24,EXPE,29.809823989868164,45.2599983215332,45.7599983215332,44.779998779296875,45.18000030517578,1778450.0,44.479055111485884,,-0.4149431479563148,-0.8398036959828439,43.92399997711182,45.83596625361477,42.01203370060887,51.68800152405901,87.23401952800556,81.79667751555864,1.5605051478217342,-17617300.0,43.52314820570773,3.4277880656633557,0,1.0017706510805016,1.021884760360677,3.8124236031203975,0.033703483362860887,0.025057216119436898,-0.06002665576243649
2010-02-25,EXPE,29.506853103637695,44.79999923706055,45.0,44.099998474121094,44.7599983215332,2322050.0,44.51917312718272,,-0.3599360467085617,-0.7438301661279875,43.95199985504151,45.89776001381303,42.006239696269986,49.06825592068883,79.07800650933518,82.03308957144621,1.531897626363904,-19939350.0,43.593771434910984,0.7194237817389376,0,1.000893675536804,1.0204081985718672,3.8022081223910407,-0.01989019220363586,0.013030919356514126,-0.03853371052722343
2010-02-26,EXPE,29.29608917236328,44.47999954223633,44.97999954223633,44.08000183105469,44.68000030517578,3165750.0,44.51427642906442,,-0.3382645208541817,-0.6627170370732264,44.00799980163574,45.946840365524686,42.069159237746796,47.273264992508196,73.4042524410007,79.90542615944715,1.4867619181365994,-23105100.0,43.72756040265891,4.560410401873955,1,0.9955237072163519,1.0204173700951977,3.795039639650877,-0.01561487814364515,0.03850155488881457,-0.05808224490947156
2010-03-01,EXPE,30.468456268310547,46.2599983215332,46.400001525878906,44.34000015258789,44.68000030517578,2556500.0,44.732491665623016,,-0.1754363342055072,-0.5652608964996826,44.17999973297119,46.271123221106414,42.088876244835966,56.75078462838755,97.68971662345233,83.39065852459606,1.527707593504772,-20548600.0,43.858763109780334,8.337230667413882,0,1.0353625336966346,1.0464592098827674,3.8342776205199636,0.0329627745754979,0.0843030562803726,0.0030309482785857433
