Date,Symbol,Adj Close,Close,High,Low,Open,Volume,ema15,ema50,macd,macd_signal,bb_bbm,bb_bbh,bb_bbl,rsi,stoch_k,stoch_d,atr_14,obv,vwap,roc_10,Target,Clopen,HighLow,log_price,Log5,Log15,Log30,Pct_Change
2010-01-04,TSN,9.37343406677246,12.239999771118164,12.300000190734863,12.149999618530272,12.270000457763672,3355000.0,,,,,,,,,,,0.0,3355000.0,,,1,0.9975549563548284,1.0123457264949887,2.5047092583846835,,,,0.01879089054015834
2010-01-05,TSN,9.549571990966797,12.470000267028809,12.489999771118164,12.210000038146973,12.210000038146973,3781300.0,,,,,,,,,,,0.0,7136300.0,,,1,1.0212940399729347,1.0229320009906966,2.523325781105642,,,,0.05052125909785791
2010-01-06,TSN,10.032025337219238,13.100000381469728,13.119999885559082,12.579999923706056,12.789999961853027,6810500.0,,,,,,,,,,,0.0,13946800.0,,,1,1.0242377185724234,1.042925275447374,2.572612259326932,,,,0.0175572164533421
2010-01-07,TSN,10.208160400390623,13.329999923706056,13.420000076293944,13.010000228881836,13.100000381469728,5979200.0,,,,,,,,,,,0.0,19926000.0,,,0,1.0175572164533422,1.031514207547969,2.5900171284671405,,,,-0.0022505426213725397
2010-01-08,TSN,10.185185432434082,13.300000190734863,13.369999885559082,13.119999885559082,13.289999961853027,3999300.0,,,,,,,,,,,0.0,15926700.0,,,0,1.0007524626719744,1.019054878214989,2.5877640495686753,,,,-0.013533857337925025
2010-01-11,TSN,10.047343254089355,13.119999885559082,13.399999618530272,13.039999961853027,13.289999961853027,2875700.0,,,,,,,,,,,0.0,13051000.0,,,0,0.9872084216115948,1.02760733571552,2.574137774793312,0.06942851640862857,,,-0.011432897853556766
2010-01-12,TSN,9.932472229003906,12.970000267028809,13.130000114440918,12.9399995803833,13.0600004196167,3315600.0,,,,,,,,,,,0.0,9735400.0,,,1,0.993108717481149,1.0146831947618957,2.562639018916541,0.039313237810898904,,,0.026214352011403503
2010-01-13,TSN,10.192843437194824,13.3100004196167,13.40999984741211,12.960000038146973,13.0,3900600.0,,,,,,,,,,,0.0,13636000.0,,,1,1.0238461861243615,1.0347222074028233,2.5885156639334435,0.01590340460651163,,,0.0548459443442565
2010-01-14,TSN,10.751880645751951,14.039999961853027,14.09000015258789,13.729999542236328,13.890000343322754,8703500.0,,,,,,,,,,,0.0,22339500.0,,,0,1.0107991083385668,1.0262200016281229,2.641910395880644,0.05189326741350353,,,-0.010683733542580166
2010-01-15,TSN,10.63701057434082,13.890000343322754,14.079999923706056,13.760000228881836,14.079999923706056,5633700.0,,,,,,,,,,,0.0,16705800.0,,,1,0.9865057115473839,1.0232557913881826,2.631169181483513,0.043405131914837636,,,0.00719938267269246
2010-01-19,TSN,10.713592529296877,13.989999771118164,14.0600004196167,13.729999542236328,13.859999656677246,4694600.0,,,,,,,,,,,0.0,21400400.0,,14.297385888268948,0,1.0093795178687677,1.0240350246455012,2.638342772317001,0.06420499752368913,,,-0.00643317755970907
