Date,Symbol,Adj Close,Close,High,Low,Open,Volume,ema15,ema50,macd,macd_signal,bb_bbm,bb_bbh,bb_bbl,rsi,stoch_k,stoch_d,atr_14,obv,vwap,roc_10,Target,Clopen,HighLow,log_price,Log5,Log15,Log30,Pct_Change
2010-01-04,DG,20.588428497314453,23.079999923706055,23.399999618530273,22.399999618530273,22.549999237060547,437200.0,,,,,,,,,,,0.0,437200.0,,,1,1.0235033571874566,1.0446428579031204,3.138966438334269,,,,0.007798973386949554
2010-01-05,DG,20.74899673461914,23.260000228881836,23.260000228881836,22.959999084472656,23.0,283600.0,,,,,,,,,,,0.0,720800.0,,,1,1.0113043577774712,1.013066252455213,3.146735156930666,,,,0.013757510390170874
2010-01-06,DG,21.034448623657227,23.579999923706055,23.899999618530273,23.40999984741211,23.600000381469727,968100.0,,,,,,,,,,,0.0,1688900.0,,,1,0.9991525229898142,1.0209312163311413,3.1603988918736885,,,,0.006785404916445916
2010-01-07,DG,21.17717933654785,23.739999771118164,23.780000686645508,23.399999618530273,23.549999237060547,360700.0,,,,,,,,,,,0.0,2049600.0,,,1,1.0080679634909973,1.0162393621500025,3.1671613795403326,,,,0.005476034935492809
2010-01-08,DG,21.293148040771484,23.8700008392334,24.149999618530273,23.31999969482422,23.63999938964844,967300.0,,,,,,,,,,,0.0,3016900.0,,,1,1.0097293339899862,1.0355917639180017,3.1726224755092383,,,,0.005446131386511362
2010-01-11,DG,21.40911102294922,24.0,24.079999923706055,23.760000228881836,23.850000381469727,253500.0,,,,,,,,,,,0.0,3270400.0,,,0,1.0062892920809685,1.0134680004941767,3.1780538303479458,0.03908739201367695,,,-0.002083301544189453
2010-01-12,DG,21.364505767822266,23.950000762939453,24.0,23.559999465942383,23.850000381469727,517700.0,,,,,,,,,,,0.0,2752700.0,,,1,1.004192888044875,1.0186757446532912,3.1759683557124334,0.029233198781767555,,,0.01461371452909037
2010-01-13,DG,21.67672348022461,24.299999237060547,24.399999618530273,23.809999465942383,23.950000762939453,596300.0,,,,,,,,,,,0.0,3349000.0,,,0,1.0146137145290903,1.0247795113742788,3.190476318949817,0.030077427076128593,,,-0.004115163673280431
2010-01-14,DG,21.58752059936523,24.200000762939453,24.200000762939453,23.93000030517578,24.18000030517578,201500.0,,,,,,,,,,,0.0,3147500.0,,,1,1.0008271487804485,1.0112829274684663,3.186352664689064,0.019191285148731474,,,0.006611563734210042
2010-01-15,DG,21.730253219604492,24.36000061035156,24.5,24.100000381469727,24.440000534057617,202100.0,,,,,,,,,,,0.0,3349600.0,,,1,0.9967266807709526,1.0165974942821092,3.1929424678971787,0.020319992387940466,,,0.007799615022515629
2010-01-19,DG,21.899742126464844,24.549999237060547,24.899999618530273,24.229999542236328,24.399999618530273,679300.0,,,,,,,,,,,0.0,4028900.0,,6.36914782588287,0,1.0061475254457117,1.0276516751527807,3.200711823163566,0.022657992815620087,,,-0.001629287552821128
2010-01-20,DG,21.864051818847656,24.510000228881836,24.799999237060547,24.25,24.510000228881836,589800.0,,,,,,,,,,,0.0,3439100.0,,5.374032621237384,0,1.0,1.0226803809097134,3.199081206878325,0.02311285116589179,,,-0.02162385482236639
2010-01-21,DG,21.39126968383789,23.979999542236328,24.719999313354492,23.899999618530273,24.530000686645508,203300.0,,,,,,,,,,,0.0,3235800.0,,1.6963512291114788,0,0.977578429310497,1.0343096112097194,3.1772201305099737,-0.013256188439843442,,,-0.026688882479801432
2010-01-22,DG,20.82036018371582,23.34000015258789,24.040000915527344,22.770000457763672,23.989999771118164,892700.0,,,,,,,,42.252066984075356,37.60002136230469,,0.6128571374075753,2343100.0,23.842533794755994,-1.6849183756813206,1,0.9729053928832123,1.0557751617141777,3.150168633396023,-0.03618403129304104,,,0.00042845881818587446
2010-01-25,DG,20.829282760620117,23.350000381469727,23.63999938964844,23.059999465942383,23.63999938964844,119500.0,23.794029274481353,,,,,,,42.53449018750926,27.23005409529404,,0.6105101935717526,2462600.0,23.890370948179033,-2.178468535740412,1,0.987732698152873,1.0251517752445167,3.1505970004519392,-0.04234546744523948,,,0.007708792386942626
2010-01-26,DG,20.98985290527344,23.530000686645508,23.68000030517578,23.31999969482422,23.399999618530273,164800.0,23.761025701001874,,,,,,,47.51053268554609,35.6807759777852,33.503617145127976,0.5926166519131676,2627400.0,23.911877089625197,-1.958330472310384,1,1.0055556012920739,1.0154374191707842,3.158276231920975,-0.042435591242590665,0.01930979358670637,,0.0008499171199085121
2010-01-27,DG,21.007688522338867,23.549999237060547,23.600000381469727,23.3700008392334,23.600000381469727,175300.0,23.734647393009208,,,,,,,48.04878080366428,36.61967542823576,33.176835167105,0.5667154297933934,2802700.0,23.94595184688078,-1.6701524556854042,1,0.9978813074745355,1.0098416574230586,3.1591257880658463,-0.03995541881247888,0.012390631135180463,,0.012314264327914303
2010-01-28,DG,21.266380310058594,23.84000015258789,24.1200008392334,23.38999938964844,23.790000915527344,131400.0,23.747816487956545,,,,,,,55.219814711926816,50.234747249342504,40.84506621845449,0.5783787169213622,2934100.0,23.96157898991793,-1.893000407058038,0,1.0021016912625638,1.031209981557675,3.171364848597648,-0.0058552819123258715,0.01096595672395928,,-0.014681223960971039
2010-01-29,DG,20.954164505004883,23.489999771118164,24.0,23.229999542236328,24.0,337800.0,23.715589398351746,,,,,,,46.81997429897916,33.80279798304519,40.21907355354115,0.5920659841243844,2596300.0,23.970363165167218,-2.933888303460734,0,0.9787499904632568,1.0331468132990564,3.1565747889270224,0.0064061555309993246,-0.010586590613310243,,-0.005108511411409582
2010-02-01,DG,20.847124099731445,23.3700008392334,23.68000030517578,23.1299991607666,23.68000030517578,407500.0,23.672390828461953,,,,23.79250011444092,24.63901931807223,22.94598091080961,44.33014926250062,28.169043092664047,37.40219610835058,0.5890613527161553,2188800.0,23.92645962702906,-4.06403836745993,1,0.9869088065056053,1.0237786927957222,3.1514531844614804,0.0008561840095411277,-0.021169291047757888,,0.011125302190692254
2010-02-02,DG,21.079051971435547,23.6299991607666,23.719999313354492,23.190000534057617,23.329999923706055,208300.0,23.667091870000036,,,,23.820000076293944,24.605697077776373,23.034303074811515,50.47536066181114,40.37554187079633,34.11579431550186,0.584842597471921,2397100.0,23.918400212869038,-3.7474546023818935,1,1.0128589471942395,1.0228546255752993,3.1625170556832254,0.004240823762250212,-0.015536774664720365,,0.008887050329225498
2010-02-03,DG,21.266380310058594,23.84000015258789,23.86000061035156,23.40999984741211,23.600000381469727,827700.0,23.688705405323518,,,,23.84900007247925,24.591506512729786,23.106493632228712,54.81402373425754,50.234747249342504,39.59311073760096,0.5752110378624588,3224800.0,23.85459175007218,-2.733578417124769,0,1.0101694816626616,1.0192225871795209,3.171364848597648,0.01223906053180146,-0.004603507114785632,,-0.057466477787949236
2010-02-04,DG,20.044282913208008,22.469999313354492,23.75,22.350000381469727,23.63999938964844,714000.0,23.53636714382739,,,,23.79350004196167,24.744736712296163,22.84226337162718,33.93034361376397,4.705841874019211,31.772043664719348,0.6405530902378663,2510800.0,23.71945714893489,-6.296915169753237,0,0.9505076097080496,1.0626398028919501,3.112181055638915,-0.059183792958732884,-0.0782952633109022,,-0.03382288616404845
2010-02-05,DG,19.366323471069336,21.709999084472656,22.56999969482422,21.299999237060547,22.40999984741211,1137100.0,23.30807113640805,,,,23.692000007629396,25.00777543196544,22.37622458329335,27.63933226165753,11.388883443526856,22.109824188962858,0.6855136164897095,1373700.0,23.380114468061173,-6.983723468118757,1,0.9687639104102765,1.0596244367724652,3.077772941719433,-0.07880184720758932,-0.10857972296963103,,0.03132198681952649
2010-02-08,DG,19.97291374206543,22.38999938964844,22.6299991607666,21.760000228881836,21.8799991607666,208100.0,23.1933121680631,,,,23.617999935150145,25.047008398040827,22.188991472259463,38.607361031563975,31.142861502511263,15.745862273352444,0.7022626493328693,1581800.0,23.210988908657463,-4.111353216863887,1,1.02330896930729,1.039981568140336,3.108614403350656,-0.042838781110824176,-0.08432806454652253,,0.007592678915951102
2010-02-09,DG,20.12456321716309,22.559999465942383,22.760000228881836,22.270000457763672,22.489999771118164,220700.0,23.11414808029801,,-0.26311278729722787,,23.545999908447264,25.03462926469819,22.05737055219634,41.01447235486514,36.84211113372912,26.45795202658908,0.687101015174676,1802500.0,23.050530177647158,-4.122402007636365,0,1.003112480904251,1.0220026834775993,3.1161784029570914,-0.04633865272613402,-0.08453342020647447,,-0.02260639365935074
2010-02-10,DG,19.669618606567383,22.049999237060547,22.3799991607666,21.8700008392334,22.3799991607666,403900.0,22.981129474893326,,-0.3205416044565652,,23.45099983215332,25.06186219932826,21.840137464978383,36.403156648777006,26.595729570583018,31.5269007356078,0.6873079874271266,1398600.0,22.946709852043774,-6.369426957940005,1,0.9852546945450935,1.0233195382698979,3.0933125672924255,-0.07805228130522224,-0.10576863958589966,,0.00045352513504980297
2010-02-11,DG,19.678546905517575,22.059999465942383,22.18000030517578,21.950000762939453,21.969999313354492,107600.0,22.86598822377446,,-0.36108505714118166,,23.338999843597414,25.008586014505514,21.669413672689313,36.55378879802717,26.950347414563343,30.12939603962516,0.6546430984849267,1506200.0,22.852818741007844,-7.466445785455603,1,1.0040965022940709,1.0104783386898402,3.093765989616035,-0.018415066022879678,-0.08345414089393843,,0.022212138847721035
2010-02-12,DG,20.115642547607425,22.549999237060547,22.549999237060547,21.8799991607666,21.90999984741211,125600.0,22.82648960043522,,-0.34964664024202463,,23.256499767303467,24.91074666741696,21.602252867189975,43.6025413932903,44.3262159509717,32.624097645372686,0.6557400254712852,1631800.0,22.828543540881,-4.00170516482245,1,1.029210378553427,1.030621576873519,3.1157350321154516,0.0379620903960185,-0.03443360128057149,,0.021286096045452924
2010-02-16,DG,20.5438289642334,23.030000686645508,23.06999969482422,22.270000457763672,22.649999618530273,248000.0,22.851928486211506,,-0.2984096265764542,,23.189999771118163,24.76656608851516,21.613433453721168,49.519049374838566,61.347534279837646,44.20803254845756,0.6660442548705181,1879800.0,22.805344837103274,-1.454857254506815,0,1.016777089382569,1.0359227310559689,3.1367977436478562,0.028183340297200044,-0.013799256804083004,,-0.011723857998850952
2010-02-17,DG,20.302974700927734,22.760000228881836,23.38999938964844,22.59000015258789,23.040000915527344,189800.0,22.840437454045297,,-0.27640448570193854,,23.100499820709228,24.556721163929378,21.644278477489078,46.560170946454356,51.77305540168266,52.48226854416401,0.6756124678840918,1690000.0,22.785896229344896,-3.681756084567467,1,0.987847192902809,1.035413865943197,3.1250046193144496,0.008826216357358252,-0.03327161260652556,-0.013961819019819188,0.022847120058628344
2010-02-18,DG,20.766847610473633,23.280000686645508,23.5,22.5,22.63999938964844,121400.0,22.895382858120325,,-0.21453256404757326,,23.038999843597413,24.34841094930773,21.729588737887095,52.452734518934776,73.3333662998436,62.15131866045463,0.698783005892371,1811400.0,22.76806639387899,-2.348991033381321,1,1.0282686092866986,1.0444444444444445,3.1475946523583187,0.05428208506589316,-0.011531135707527618,0.0008594954276528455,0.012886564785740767
