Date,Symbol,Adj Close,Close,High,Low,Open,Volume,ema15,ema50,macd,macd_signal,bb_bbm,bb_bbh,bb_bbl,rsi,stoch_k,stoch_d,atr_14,obv,vwap,roc_10,Target,Clopen,HighLow,log_price,Log5,Log15,Log30
2010-01-04,WEC,15.350034713745115,24.864999771118164,25.075000762939453,24.76499938964844,25.024999618530273,1541800.0,,,,,,,,,,,0.0,1541800.0,,,0,0.9936063996063507,1.0125177218223793,3.2134611829617215,,,
2010-01-05,WEC,15.149401664733888,24.540000915527344,25.0,24.48500061035156,24.864999771118164,1626000.0,,,,,,,,,,,0.0,-84200.0,,,1,0.9869294647664416,1.021033260233235,3.2003044765903175,,,
2010-01-06,WEC,15.30373191833496,24.790000915527344,24.895000457763672,24.5049991607666,24.55500030517578,1934400.0,,,,,,,,,,,0.0,1850200.0,,,0,1.0095703770079787,1.0159151728363034,3.2104403829784154,,,
2010-01-07,WEC,15.272870063781738,24.739999771118164,24.80500030517578,24.559999465942383,24.80500030517578,1755800.0,,,,,,,,,,,0.0,94400.0,,,1,0.9973795390744642,1.009975604420234,3.208421357712853,,,
2010-01-08,WEC,15.362375259399414,24.885000228881836,24.940000534057617,24.584999084472656,24.665000915527344,1292400.0,,,,,,,,,,,0.0,1386800.0,,,1,1.0089194934193575,1.0144397585033538,3.2142652215080996,,,
2010-01-11,WEC,15.59078598022461,25.2549991607666,25.309999465942383,24.979999542236328,24.979999542236328,1476200.0,,,,,,,,,,,0.0,2863000.0,,,0,1.011008791976369,1.0132105656426489,3.2290241226896295,0.01556293972790801,,
2010-01-12,WEC,15.525975227355955,25.149999618530273,25.395000457763672,25.065000534057617,25.174999237060547,1646000.0,,,,,,,,,,,0.0,1217000.0,,,1,0.9990069664632414,1.013165765676233,3.224857881377966,0.024553404787648336,,
2010-01-13,WEC,15.630925178527832,25.31999969482422,25.38999938964844,25.075000762939453,25.18000030517578,1189400.0,,,,,,,,,,,0.0,2406400.0,,,0,1.00555994392183,1.012562257911256,3.2315945852232195,0.021154202244804132,,
2010-01-14,WEC,15.593876838684082,25.260000228881836,25.31999969482422,25.125,25.31999969482422,939000.0,,,,,,,,,,,0.0,1467400.0,,,0,0.9976303528173167,1.007761181883551,3.2292221259833838,0.02080076827053068,,
2010-01-15,WEC,15.519797325134276,25.13999938964844,25.334999084472656,24.885000228881836,25.11000061035156,1651400.0,,,,,,,,,,,0.0,-184000.0,,,1,1.0011946944869652,1.018083136485912,3.224460178883996,0.010194957375896596,,
2010-01-19,WEC,15.652530670166016,25.354999542236328,25.364999771118164,25.0049991607666,25.079999923706055,1156000.0,,,,,,,,,,,0.0,972000.0,,1.9706405615467621,0,1.0109648971039404,1.0143971454682714,3.232975931192805,0.003951808503175336,,
2010-01-20,WEC,15.596963882446287,25.26499938964844,25.26499938964844,25.0049991607666,25.229999542236328,1406800.0,,,,,,,,,,,0.0,-434800.0,,2.9543539000537065,0,1.0013872313930692,1.0103979299183414,3.229420014585884,0.004562133207917984,,
2010-01-21,WEC,15.485841751098633,25.084999084472656,25.44499969482422,24.94499969482422,25.204999923706055,2048200.0,,,,,,,,,,,0.0,-2483000.0,,1.1899885359041633,0,0.9952390065623236,1.020044097258648,3.2222700214392117,-0.009324563784007811,,
2010-01-22,WEC,15.130881309509276,24.510000228881836,25.045000076293945,24.489999771118164,25.03499984741211,2242600.0,,,,,,,,36.43170780989479,2.6041294137285154,,0.3810714994158066,-4725600.0,24.976866394080584,-0.929666711253704,1,0.9790293740071845,1.0226623238204482,3.199081206878325,-0.03014091910505856,,
2010-01-25,WEC,15.223478317260742,24.65999984741211,24.760000228881836,24.399999618530273,24.635000228881836,1374800.0,24.96803717613759,,,,,,,41.55963367400726,24.880402861205262,,0.37956643591121775,-3350800.0,24.95878792928626,-0.9041606566215271,0,1.00101480082395,1.01475412360573,3.2051824915485305,-0.019277687335465643,,
2010-01-26,WEC,15.124706268310549,24.5,24.665000915527344,24.420000076293945,24.549999237060547,1560600.0,24.90953252912039,,,,,,,38.035113448329405,9.569413796061554,12.351315356998443,0.36995460757708776,-4911400.0,24.949083561737464,-2.989503804614991,0,0.9979633711358709,1.0100327943680572,3.1986731175506815,-0.03430281364212329,-0.014788065411039941,
2010-01-27,WEC,15.10926628112793,24.475000381469727,24.635000228881836,24.104999542236328,24.5,1850000.0,24.85521601066406,,,,,,,37.499985185130285,27.61199978364406,20.68727214697029,0.3813864703676892,-6761400.0,24.92209045418119,-2.683893627430571,0,0.9989796074069276,1.021987168500744,3.197652204002671,-0.031767810583212874,-0.0026522725876465536,
2010-01-28,WEC,15.09383487701416,24.450000762939453,24.594999313354492,24.260000228881836,24.56999969482422,1961800.0,24.804564104698482,,,,,,,36.940281638582746,25.746356822186733,20.97592346729745,0.37807308566090114,-8723200.0,24.89600427468221,-3.4360147802948284,1,0.9951160385276666,1.0138087007960468,3.1966302471249484,-0.02563977431426334,-0.01381013585346702,
2010-01-29,WEC,15.106185913085938,24.469999313354492,24.6299991607666,24.280000686645508,24.469999313354492,2101600.0,24.762743505780485,,,,,,,37.740816414541975,27.238785787692194,26.86571413117433,0.3760677562652006,-6621600.0,24.86076603870829,-3.127477863694042,1,1.0,1.0144150932546554,3.1974478493938725,-0.0016333574844527021,-0.010973508318980585,
2010-02-01,WEC,15.164828300476074,24.565000534057617,24.6200008392334,24.2549991607666,24.55500030517578,1657200.0,24.738025634315125,,,,24.863999938964845,25.51505690704899,24.2129429708807,41.53763550290993,34.328428316437645,29.104523642105523,0.3752773221367432,-4964400.0,24.812282457541176,-2.287187229716415,1,1.0004072583489128,1.0150485133414147,3.2013226873612024,-0.0038598041873281197,-0.012942534146897167,
2010-02-02,WEC,15.30990505218506,24.799999237060547,24.809999465942383,24.36000061035156,24.524999618530273,2154000.0,24.7457723346583,,,,24.860749912261962,25.512403150597063,24.20909667392686,49.70791780265537,51.865642961457326,37.810952355195724,0.38061457452632036,-2810400.0,24.770259095430507,-2.188918616430114,0,1.0112130325303856,1.0184728589620642,3.2108436224072485,0.01217050485656701,-0.01818050028238094,
2010-02-03,WEC,15.146307945251465,24.53499984741211,24.795000076293945,24.459999084472656,24.709999084472656,1550600.0,24.719425773752526,,,,24.8604998588562,25.51264886797489,24.208350849737513,42.49568677090198,32.08957135902845,39.42788087897447,0.3777135443878611,-4361000.0,24.734170848856362,-2.8893709078632575,0,0.9929178776388335,1.0136958709877446,3.200100663322674,0.002448459320003149,-0.02475721805529174,
2010-02-04,WEC,14.871596336364746,24.09000015258789,24.434999465942383,24.09000015258789,24.334999084472656,3075200.0,24.640747571106946,,,,24.82549982070923,25.559078895303877,24.09192074611458,33.662942499587814,0.0,27.98507144016192,0.3825196979904581,-7436200.0,24.652840103859457,-3.9665097396820683,1,0.9899322399382751,1.014321266549159,3.1817968229608558,-0.014833424164092612,-0.049797762262363765,
2010-02-05,WEC,15.019760131835938,24.329999923706055,24.385000228881836,23.899999618530273,24.065000534057617,3570000.0,24.601904115181835,,,,24.804999828338623,25.56926368187638,24.040735974800867,40.808644311085025,27.831733588469493,19.973768315832647,0.38983976315910845,-3866200.0,24.567300302143053,-0.7343953630962206,0,1.0110118173184082,1.0202929128909077,3.191710153659634,-0.005737695734238546,-0.03751197232374981,
2010-02-08,WEC,14.849989891052246,24.05500030517578,24.405000686645508,24.05500030517578,24.36000061035156,1394200.0,24.533541138931078,,,,24.76349983215332,25.593216701466186,23.933782962840457,36.02072247271907,10.032406407209654,12.621379998559716,0.38699409303843835,-5260400.0,24.51966978140994,-2.4533639334138866,0,0.9874794623344069,1.0145500052807905,3.180342887838001,-0.020979799523201503,-0.044117291045995266,
2010-02-09,WEC,14.84690284729004,24.049999237060547,24.325000762939453,23.9950008392334,24.274999618530273,2664800.0,24.473098401197262,,-0.19935769052664298,,24.703249835968016,25.556134433610104,23.850365238325928,35.93814418127978,9.708712694052652,15.857617563243934,0.3829230809432681,-7925200.0,24.451779940412177,-1.8367378079161352,0,0.9907311890831927,1.013752861519658,3.1801349648287154,-0.03070865757853314,-0.052840966364089414,
2010-02-10,WEC,14.85934829711914,23.8700008392334,23.93000030517578,23.440000534057617,23.579999923706055,3099800.0,24.39771120595178,,-0.22783144745948647,,24.639249897003175,25.53923427054144,23.739265523464912,33.00530792995852,26.79130391380921,15.510807671690506,0.39914276823324396,-11025000.0,24.33171364183646,-2.471908203500497,1,1.0122985969663127,1.0209044266191978,3.1726224755092383,-0.027478187813435806,-0.05679753907664553,
