Date,Symbol,Adj Close,Close,High,Low,Open,Volume,ema15,ema50,macd,macd_signal,bb_bbm,bb_bbh,bb_bbl,rsi,stoch_k,stoch_d,atr_14,obv,vwap,roc_10,Target,Clopen,HighLow,log_price,Log5,Log15,Log30
2010-01-04,BLDR,3.7699999809265137,3.7699999809265137,3.930000066757202,3.75,3.930000066757202,494400.0,,,,,,,,,,,0.0,494400.0,,,0,0.9592875106583113,1.0480000178019206,1.3270749964006392,,,
2010-01-05,BLDR,3.5899999141693115,3.5899999141693115,3.7899999618530273,3.569999933242798,3.7699999809265137,284700.0,,,,,,,,,,,0.0,209700.0,,,1,0.9522546239607764,1.061624659026364,1.2781521785919174,,,
2010-01-06,BLDR,3.5999999046325684,3.5999999046325684,3.609999895095825,3.569999933242798,3.569999933242798,271000.0,,,,,,,,,,,0.0,480700.0,,,0,1.0084033534876065,1.0112044713168085,1.2809338189711108,,,
2010-01-07,BLDR,3.569999933242798,3.569999933242798,3.619999885559082,3.559999942779541,3.609999895095825,351400.0,,,,,,,,,,,0.0,129300.0,,,0,0.9889196778350694,1.0168539167820028,1.2725655770920512,,,
2010-01-08,BLDR,3.5399999618530273,3.5399999618530273,3.630000114440918,3.5,3.559999942779541,391400.0,,,,,,,,,,,0.0,-262100.0,,,1,0.9943820277393324,1.0371428898402624,1.264126716369702,,,
2010-01-11,BLDR,3.5899999141693115,3.5899999141693115,3.5999999046325684,3.5399999618530273,3.5799999237060547,686800.0,,,,,,,,,,,0.0,424700.0,,,1,1.002793293485019,1.016949136561045,1.2781521785919174,-0.048922817808721764,,
2010-01-12,BLDR,3.75,3.75,4.070000171661377,3.5799999237060547,3.5799999237060547,567300.0,,,,,,,,,,,0.0,992000.0,,,0,1.0474860558426937,1.1368715805580434,1.3217558399823195,0.04360366139040206,,
2010-01-13,BLDR,3.7300000190734863,3.7300000190734863,3.950000047683716,3.700000047683716,3.7799999713897705,396300.0,,,,,,,,,,,0.0,595700.0,,,0,0.9867724992871095,1.0675675666967912,1.3164082387692593,0.03547441979814847,,
2010-01-14,BLDR,3.680000066757202,3.680000066757202,3.8299999237060542,3.640000104904175,3.75,385900.0,,,,,,,,,,,0.0,209800.0,,,0,0.9813333511352539,1.0521977509137685,1.3029127703213834,0.030347193229332214,,
2010-01-15,BLDR,3.5999999046325684,3.5999999046325684,3.799999952316284,3.5299999713897705,3.680000066757202,349700.0,,,,,,,,,,,0.0,-139900.0,,,1,0.9782608259039708,1.076487247341312,1.2809338189711108,0.01680710260140872,,
